PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   2.000  index, nleg, degeneracy, r=  1.9891
    1.044750    0.680780    1.568000   2 'O     '     3.1360  141.5059    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  180.0000    0.0000
    75    4   4.000  index, nleg, degeneracy, r=  5.1394
      x           y           z     ipot  label      rleg      beta        eta
    1.044750    0.680780   -1.568000   2 'O     '     2.0034   38.4941    0.0000
    1.044750    0.680780   -4.704000   2 'O     '     3.1360  180.0000    0.0000
    1.044750    0.680780   -1.568000   2 'O     '     3.1360   38.4941    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  180.0000    0.0000
    76    4   4.000  index, nleg, degeneracy, r=  5.1394
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    3.136000   1 'Pt    '     3.1360   38.4941    0.0000
    1.044750    0.680780    4.704000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    3.136000   1 'Pt    '     2.0034   38.4941    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.1360  180.0000    0.0000
    77    4   8.000  index, nleg, degeneracy, r=  5.1394
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    3.136000   1 'Pt    '     3.1360  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.1360  141.5059    0.0000
   -1.044750   -0.680780    1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  141.5059    0.0000
    78    4   8.000  index, nleg, degeneracy, r=  5.1394
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000   -3.136000   1 'Pt    '     3.1360   38.4941    0.0000
    1.044750    0.680780   -4.704000   2 'O     '     2.0034  141.5059    0.0000
    1.044750    0.680780   -1.568000   2 'O     '     3.1360   38.4941    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  141.5059    0.0000
    79    3   8.000  index, nleg, degeneracy, r=  5.1852
      x           y           z     ipot  label      rleg      beta        eta
    2.241950   -2.269250    1.568000   1 'Pt    '     3.5545  158.2705    0.0000
   -1.044750   -0.680780   -1.568000   2 'O     '     4.8125  138.9387    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   62.7908    0.0000
    80    3   8.000  index, nleg, degeneracy, r=  5.1852
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700   -1.588480   -3.136000   2 'O     '     4.8125  138.9388    0.0000
   -2.241950   -2.269250   -1.568000   1 'Pt    '     2.0034   62.7905    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  158.2706    0.0000
    81    4   8.000  index, nleg, degeneracy, r=  5.1871
      x           y           z     ipot  label      rleg      beta        eta
    1.197200    2.950030    0.000000   2 'O     '     3.1837  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.1837   59.2713    0.0000
   -1.044750   -0.680780    1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   59.2713    0.0000
    82    4   8.000  index, nleg, degeneracy, r=  5.1871
      x           y           z     ipot  label      rleg      beta        eta
    1.197200    2.950030    0.000000   2 'O     '     3.1837  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.1837  120.7287    0.0000
    1.044750    0.680780   -1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  120.7287    0.0000
    83    4   8.000  index, nleg, degeneracy, r=  5.2062
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700    2.950030    0.000000   2 'O     '     4.4165  127.9572  -11.2151
   -2.241950    2.269250    1.568000   1 'Pt    '     2.0034  103.0118  155.1710
   -1.197200    1.588480    0.000000   2 'O     '     2.0034   54.1800  -74.8487
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891  168.9145   83.0470
    84    4   8.000  index, nleg, degeneracy, r=  5.2218
      x           y           z     ipot  label      rleg      beta        eta
   -2.241950    2.269250    1.568000   1 'Pt    '     3.5545  153.0148   52.5493
   -1.197200    1.588480    0.000000   2 'O     '     2.0034   20.2222  -67.9773
    1.044750    0.680780   -1.568000   2 'O     '     2.8825  136.4144   11.7171
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   62.7908  -26.3566
    85    4   8.000  index, nleg, degeneracy, r=  5.2218
      x           y           z     ipot  label      rleg      beta        eta
    2.241950    2.269250   -1.568000   1 'Pt    '     3.5545   62.7905  -11.7172
    3.286700    1.588480   -3.136000   2 'O     '     2.0034  136.4147   67.9779
    1.044750    0.680780   -1.568000   2 'O     '     2.8825   20.2222  -52.5497
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  153.0151   26.3569
    86    3   8.000  index, nleg, degeneracy, r=  5.3842
      x           y           z     ipot  label      rleg      beta        eta
    1.197200   -1.588480   -3.136000   2 'O     '     3.7136  160.6347    0.0000
   -1.197200    1.588480    0.000000   2 'O     '     5.0656  141.7516    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891   57.6138    0.0000
    87    3   8.000  index, nleg, degeneracy, r=  5.3943
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700   -1.588480    0.000000   2 'O     '     3.6504  162.1275    0.0000
    1.044750    0.680780    1.568000   2 'O     '     5.1351  145.9988    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   51.8737    0.0000
    88    2   4.000  index, nleg, degeneracy, r=  5.4008
      x           y           z     ipot  label      rleg      beta        eta
   -3.439150   -3.857720    1.568000   2 'O     '     5.4008  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.4008  180.0000    0.0000
    89    2   4.000  index, nleg, degeneracy, r=  5.4166
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700    2.950030   -3.136000   2 'O     '     5.4166  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.4166  180.0000    0.0000
    90    3   8.000  index, nleg, degeneracy, r=  5.4383
      x           y           z     ipot  label      rleg      beta        eta
    1.044750    0.680780    4.704000   2 'O     '     4.8665  156.3529    0.0000
   -1.044750   -0.680780    1.568000   2 'O     '     4.0068   76.9883    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  126.6588    0.0000
    91    4   8.000  index, nleg, degeneracy, r=  5.4383
      x           y           z     ipot  label      rleg      beta        eta
   -1.044750   -0.680780   -4.704000   2 'O     '     4.8665  156.3529    0.0000
    0.000000    0.000000   -3.136000   1 'Pt    '     2.0034    0.0000    0.0000
    1.044750    0.680780   -1.568000   2 'O     '     2.0034   76.9883    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  126.6588    0.0000
    92    3   8.000  index, nleg, degeneracy, r=  5.4710
      x           y           z     ipot  label      rleg      beta        eta
    1.197200   -1.588480   -3.136000   2 'O     '     3.7136  162.8305    0.0000
    1.044750    0.680780    1.568000   2 'O     '     5.2250  146.8248    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   50.3447    0.0000
    93    2   4.000  index, nleg, degeneracy, r=  5.4717
      x           y           z     ipot  label      rleg      beta        eta
    4.483900    0.000000    3.136000   1 'Pt    '     5.4717  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.4717  180.0000    0.0000
    94    3   8.000  index, nleg, degeneracy, r=  5.4717
      x           y           z     ipot  label      rleg      beta        eta
    1.197200   -1.588480    0.000000   2 'O     '     1.9891  162.4953    0.0000
   -2.241950    2.269250   -1.568000   1 'Pt    '     5.4008  170.3099    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545   27.1948    0.0000
    95    3   8.000  index, nleg, degeneracy, r=  5.4717
      x           y           z     ipot  label      rleg      beta        eta
    3.439150    3.857720   -1.568000   2 'O     '     5.4008  162.4953    0.0000
    2.241950    2.269250   -1.568000   1 'Pt    '     1.9891   27.1948    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  170.3099    0.0000
    96    3   8.000  index, nleg, degeneracy, r=  5.4872
      x           y           z     ipot  label      rleg      beta        eta
   -1.044750   -0.680780    1.568000   2 'O     '     2.0034  162.6766    0.0000
    2.241950    2.269250   -1.568000   1 'Pt    '     5.4166  170.3385    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545   26.9849    0.0000
    97    3   8.000  index, nleg, degeneracy, r=  5.4872
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700    2.950030   -3.136000   2 'O     '     5.4166  162.6766    0.0000
   -2.241950    2.269250   -1.568000   1 'Pt    '     2.0034   26.9849    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  170.3385    0.0000
    98    3   8.000  index, nleg, degeneracy, r=  5.5032
      x           y           z     ipot  label      rleg      beta        eta
   -1.197200    1.588480   -3.136000   2 'O     '     3.7136  163.9544    0.0000
    1.044750    0.680780    1.568000   2 'O     '     5.2894  149.1789    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   46.8667    0.0000
    99    2   4.000  index, nleg, degeneracy, r=  5.5163
      x           y           z     ipot  label      rleg      beta        eta
    0.000000   -4.538500   -3.136000   1 'Pt    '     5.5166  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.5166  180.0000    0.0000
   100    4   8.000  index, nleg, degeneracy, r=  5.5436
      x           y           z     ipot  label      rleg      beta        eta
   -1.197200    1.588480    0.000000   2 'O     '     1.9891  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891   27.1948    0.0000
    2.241950   -2.269250   -1.568000   1 'Pt    '     3.5545  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545   27.1948    0.0000
   101    4   8.000  index, nleg, degeneracy, r=  5.5436
      x           y           z     ipot  label      rleg      beta        eta
   -2.241950    2.269250   -1.568000   1 'Pt    '     3.5545  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  152.8052    0.0000
   -1.197200    1.588480    0.000000   2 'O     '     1.9891  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891  152.8052    0.0000
   102    4   4.000  index, nleg, degeneracy, r=  5.5436
      x           y           z     ipot  label      rleg      beta        eta
    2.241950    2.269250   -1.568000   1 'Pt    '     3.5545   27.1948    0.0000
    3.439150    3.857720   -1.568000   2 'O     '     1.9891  180.0000    0.0000
    2.241950    2.269250   -1.568000   1 'Pt    '     1.9891   27.1948    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  180.0000    0.0000
   103    2   4.000  index, nleg, degeneracy, r=  5.5490
      x           y           z     ipot  label      rleg      beta        eta
    1.044750    5.219270   -1.568000   2 'O     '     5.5490  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.5490  180.0000    0.0000
   104    4   8.000  index, nleg, degeneracy, r=  5.5579
      x           y           z     ipot  label      rleg      beta        eta
    1.044750    0.680780   -1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   26.9849    0.0000
   -2.241950   -2.269250    1.568000   1 'Pt    '     3.5545  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545   26.9849    0.0000
   105    4   8.000  index, nleg, degeneracy, r=  5.5579
      x           y           z     ipot  label      rleg      beta        eta
    2.241950    2.269250    1.568000   1 'Pt    '     3.5545  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  153.0151    0.0000
    1.044750    0.680780    1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  153.0151    0.0000
   106    4   4.000  index, nleg, degeneracy, r=  5.5579
      x           y           z     ipot  label      rleg      beta        eta
    2.241950   -2.269250    1.568000   1 'Pt    '     3.5545   26.9849    0.0000
    3.286700   -2.950030    3.136000   2 'O     '     2.0034  180.0000    0.0000
    2.241950   -2.269250    1.568000   1 'Pt    '     2.0034   26.9849    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  180.0000    0.0000
   107    4   8.000  index, nleg, degeneracy, r=  5.5748
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    3.136000   1 'Pt    '     3.1360   38.4941    0.0000
    1.044750    0.680780    4.704000   2 'O     '     2.0034  180.0000    0.0000
   -1.044750   -0.680780    1.568000   2 'O     '     4.0068   76.9883    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  141.5059  180.0000
   108    3   8.000  index, nleg, degeneracy, r=  5.6122
      x           y           z     ipot  label      rleg      beta        eta
    3.439150   -0.680780    1.568000   2 'O     '     3.8406  164.3262    0.0000
   -1.197200    1.588480    0.000000   2 'O     '     5.3948  148.5588    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891   47.1149    0.0000
   109    4   8.000  index, nleg, degeneracy, r=  5.6538
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700   -1.588480    0.000000   2 'O     '     3.6504  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.6504   51.8737    0.0000
    1.044750    0.680780    1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   51.8737    0.0000
   110    3   8.000  index, nleg, degeneracy, r=  5.6577
      x           y           z     ipot  label      rleg      beta        eta
   -3.439150    0.680780   -1.568000   2 'O     '     3.8406  165.4233    0.0000
    1.044750    0.680780    1.568000   2 'O     '     5.4717  151.1533    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   43.4233    0.0000
   111    3   8.000  index, nleg, degeneracy, r=  5.6577
      x           y           z     ipot  label      rleg      beta        eta
    4.483900    0.000000    3.136000   1 'Pt    '     5.4717  165.4233    0.0000
    1.044750    0.680780    1.568000   2 'O     '     3.8406   43.4233    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  151.1533    0.0000
   112    3   8.000  index, nleg, degeneracy, r=  5.6577
      x           y           z     ipot  label      rleg      beta        eta
    4.483900    0.000000    3.136000   1 'Pt    '     5.4717  151.1533    0.0000
    3.439150   -0.680780    1.568000   2 'O     '     2.0034   43.4233    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.8406  165.4233    0.0000
   113    2   8.000  index, nleg, degeneracy, r=  5.6836
      x           y           z     ipot  label      rleg      beta        eta
    2.241950    2.269250   -4.704000   1 'Pt    '     5.6836  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.6836  180.0000    0.0000
   114    3   8.000  index, nleg, degeneracy, r=  5.6912
      x           y           z     ipot  label      rleg      beta        eta
   -3.439150   -3.857720    1.568000   2 'O     '     5.4008  162.4953    0.0000
   -1.044750   -0.680780    1.568000   2 'O     '     3.9782   54.1797    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  143.3250    0.0000
   115    4   8.000  index, nleg, degeneracy, r=  5.6912
      x           y           z     ipot  label      rleg      beta        eta
    1.197200   -1.588480    0.000000   2 'O     '     1.9891  162.4953    0.0000
   -2.241950    2.269250   -1.568000   1 'Pt    '     5.4008  143.3247    0.0000
   -1.197200    1.588480    0.000000   2 'O     '     2.0034   54.1800    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891    0.0000    0.0000
   116    4   8.000  index, nleg, degeneracy, r=  5.6912
      x           y           z     ipot  label      rleg      beta        eta
    3.439150    3.857720    1.568000   2 'O     '     5.4008  162.4953    0.0000
    2.241950    2.269250    1.568000   1 'Pt    '     1.9891    0.0000    0.0000
    1.044750    0.680780    1.568000   2 'O     '     1.9891   54.1797    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  143.3250    0.0000
   117    3   8.000  index, nleg, degeneracy, r=  5.7003
      x           y           z     ipot  label      rleg      beta        eta
    2.241950    2.269250    4.704000   1 'Pt    '     5.6836  175.4550    0.0000
    1.044750    0.680780    1.568000   2 'O     '     3.7136   12.9915    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  171.5534    0.0000
   118    3   8.000  index, nleg, degeneracy, r=  5.7003
      x           y           z     ipot  label      rleg      beta        eta
    2.241950   -2.269250   -4.704000   1 'Pt    '     5.6836  171.5533    0.0000
    1.197200   -1.588480   -3.136000   2 'O     '     2.0034   12.9917    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.7136  175.4550    0.0000
   119    3   8.000  index, nleg, degeneracy, r=  5.7062
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700    2.950030    3.136000   2 'O     '     5.4166  162.6765    0.0000
   -1.197200    1.588480    0.000000   2 'O     '     4.0068   54.1799    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891  143.1437    0.0000
   120    4   8.000  index, nleg, degeneracy, r=  5.7062
      x           y           z     ipot  label      rleg      beta        eta
    3.286700   -2.950030   -3.136000   2 'O     '     5.4166  162.6766  180.0000
    2.241950   -2.269250   -1.568000   1 'Pt    '     2.0034    0.0003  141.2626
    1.197200   -1.588480    0.000000   2 'O     '     2.0034   54.1800    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891  143.1437    0.0000
   121    4   8.000  index, nleg, degeneracy, r=  5.7170
      x           y           z     ipot  label      rleg      beta        eta
    1.197200   -1.588480    3.136000   2 'O     '     3.7136  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.7136   46.8667    0.0000
   -1.044750   -0.680780   -1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   46.8667    0.0000
   122    4   8.000  index, nleg, degeneracy, r=  5.7170
      x           y           z     ipot  label      rleg      beta        eta
    1.197200   -1.588480   -3.136000   2 'O     '     3.7136  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.7136   50.3447    0.0000
    1.044750    0.680780    1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   50.3447    0.0000
   123    4   4.000  index, nleg, degeneracy, r=  5.7170
      x           y           z     ipot  label      rleg      beta        eta
   -1.044750   -0.680780   -1.568000   2 'O     '     2.0034   12.9915    0.0000
   -2.241950   -2.269250   -4.704000   1 'Pt    '     3.7136  180.0000    0.0000
   -1.044750   -0.680780   -1.568000   2 'O     '     3.7136   12.9915    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  180.0000    0.0000
   124    4   4.000  index, nleg, degeneracy, r=  5.7170
      x           y           z     ipot  label      rleg      beta        eta
   -1.197200    1.588480   -3.136000   2 'O     '     3.7136   12.9917    0.0000
   -2.241950    2.269250   -4.704000   1 'Pt    '     2.0034  180.0000    0.0000
   -1.197200    1.588480   -3.136000   2 'O     '     2.0034   12.9917    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.7136  180.0000    0.0000
   125    3   8.000  index, nleg, degeneracy, r=  5.7333
      x           y           z     ipot  label      rleg      beta        eta
    3.439150    3.857720   -1.568000   2 'O     '     5.4008  151.4183    0.0000
    1.197200    2.950030    0.000000   2 'O     '     2.8825   54.2494    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.1837  154.3323    0.0000
   126    3   8.000  index, nleg, degeneracy, r=  5.7476
      x           y           z     ipot  label      rleg      beta        eta
    1.044750    5.219270    1.568000   2 'O     '     5.5490  157.3159    0.0000
    1.197200    2.950030    0.000000   2 'O     '     2.7625   42.2340    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.1837  160.4501    0.0000
   127    4   8.000  index, nleg, degeneracy, r=  5.7626
      x           y           z     ipot  label      rleg      beta        eta
    2.241950   -2.269250    1.568000   1 'Pt    '     3.5545  153.0148    0.0000
    1.197200   -1.588480    0.000000   2 'O     '     2.0034   54.1800    0.0000
   -1.197200    1.588480    0.000000   2 'O     '     3.9782  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891   27.1948  180.0000
   128    4   8.000  index, nleg, degeneracy, r=  5.7626
      x           y           z     ipot  label      rleg      beta        eta
   -2.241950   -2.269250    1.568000   1 'Pt    '     3.5545   27.1948    0.0000
   -3.439150   -3.857720    1.568000   2 'O     '     1.9891  180.0000    0.0000
   -1.044750   -0.680780    1.568000   2 'O     '     3.9782   54.1797    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  153.0151  180.0000
   129    4   8.000  index, nleg, degeneracy, r=  5.7769
      x           y           z     ipot  label      rleg      beta        eta
    2.241950    2.269250    1.568000   1 'Pt    '     3.5545  152.8052    0.0000
    1.044750    0.680780    1.568000   2 'O     '     1.9891   54.1797    0.0000
   -1.044750   -0.680780   -1.568000   2 'O     '     4.0068  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   26.9849  180.0000
   130    4   8.000  index, nleg, degeneracy, r=  5.7769
      x           y           z     ipot  label      rleg      beta        eta
    2.241950   -2.269250   -1.568000   1 'Pt    '     3.5545   26.9849    0.0000
    3.286700   -2.950030   -3.136000   2 'O     '     2.0034  179.9999  -38.1494
    1.197200   -1.588480    0.000000   2 'O     '     4.0068   54.1799    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891  152.8052 -179.9996
   131    2   4.000  index, nleg, degeneracy, r=  5.7869
      x           y           z     ipot  label      rleg      beta        eta
    5.528650    0.680780   -1.568000   2 'O     '     5.7869  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.7869  180.0000    0.0000
   132    3  16.000  index, nleg, degeneracy, r=  5.7961
      x           y           z     ipot  label      rleg      beta        eta
   -4.483900    0.000000    0.000000   1 'Pt    '     4.4839  129.1044    0.0000
   -2.241950   -2.269250   -1.568000   1 'Pt    '     3.5545  101.7911    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  129.1044    0.0000
   133    4   8.000  index, nleg, degeneracy, r=  5.8045
      x           y           z     ipot  label      rleg      beta        eta
    1.197200    2.950030    0.000000   2 'O     '     3.1837   54.2494   14.3866
    3.439150    3.857720    1.568000   2 'O     '     2.8825  136.0214  -23.2780
    2.241950    2.269250    1.568000   1 'Pt    '     1.9891   27.1948   26.3570
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  145.9696   -9.9344
   134    3   8.000  index, nleg, degeneracy, r=  5.8121
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700    2.950030    3.136000   2 'O     '     5.4166  143.6790    0.0000
   -1.197200    1.588480    3.136000   2 'O     '     2.4940   59.7602    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.7136  156.5608    0.0000
   135    3  16.000  index, nleg, degeneracy, r=  5.8237
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    4.538500    0.000000   1 'Pt    '     4.5385  129.6738    0.0000
   -2.241950    2.269250    1.568000   1 'Pt    '     3.5545  100.6523    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  129.6738    0.0000
   136    4   8.000  index, nleg, degeneracy, r=  5.8294
      x           y           z     ipot  label      rleg      beta        eta
   -3.439150    0.680780    1.568000   2 'O     '     3.8406  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.8406   47.1149    0.0000
    1.197200   -1.588480    0.000000   2 'O     '     1.9891  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891   47.1149    0.0000
   137    4   8.000  index, nleg, degeneracy, r=  5.8439
      x           y           z     ipot  label      rleg      beta        eta
    3.439150   -0.680780   -1.568000   2 'O     '     3.8406  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.8406   43.4233    0.0000
   -1.044750   -0.680780    1.568000   2 'O     '     2.0034  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034   43.4233    0.0000
   138    4   4.000  index, nleg, degeneracy, r=  5.8439
      x           y           z     ipot  label      rleg      beta        eta
   -1.044750   -0.680780   -1.568000   2 'O     '     2.0034   43.4233    0.0000
   -4.483900    0.000000   -3.136000   1 'Pt    '     3.8406  180.0000    0.0000
   -1.044750   -0.680780   -1.568000   2 'O     '     3.8406   43.4233    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  180.0000    0.0000
   139    4   4.000  index, nleg, degeneracy, r=  5.8439
      x           y           z     ipot  label      rleg      beta        eta
   -3.439150    0.680780   -1.568000   2 'O     '     3.8406   43.4233    0.0000
   -4.483900    0.000000   -3.136000   1 'Pt    '     2.0034  180.0000    0.0000
   -3.439150    0.680780   -1.568000   2 'O     '     2.0034   43.4233    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.8406  180.0000    0.0000
   140    2   4.000  index, nleg, degeneracy, r=  5.8668
      x           y           z     ipot  label      rleg      beta        eta
   -3.439150    0.680780   -4.704000   2 'O     '     5.8668  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.8668  180.0000    0.0000
   141    4   8.000  index, nleg, degeneracy, r=  5.8827
      x           y           z     ipot  label      rleg      beta        eta
    1.197200   -1.588480   -3.136000   2 'O     '     3.7136   59.7602  -12.1866
    3.286700   -2.950030   -3.136000   2 'O     '     2.4940  128.4941   24.8288
    2.241950   -2.269250   -1.568000   1 'Pt    '     2.0034   26.9849  -24.6842
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  148.0956   10.1484
   142    2   2.000  index, nleg, degeneracy, r=  5.8990
      x           y           z     ipot  label      rleg      beta        eta
   -5.681100    1.588480    0.000000   2 'O     '     5.8990  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.8990  180.0000    0.0000
   143    3   8.000  index, nleg, degeneracy, r=  5.9066
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    4.538500    3.136000   1 'Pt    '     5.5166  161.2376    0.0000
    1.044750    0.680780    1.568000   2 'O     '     4.2933   62.3359    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  136.4265    0.0000
   144    3   8.000  index, nleg, degeneracy, r=  5.9066
      x           y           z     ipot  label      rleg      beta        eta
    3.439150    3.857720    1.568000   2 'O     '     5.4008  141.8769    0.0000
    3.286700    1.588480    0.000000   2 'O     '     2.7625   65.9747    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.6504  152.1483    0.0000
   145    4   8.000  index, nleg, degeneracy, r=  5.9782
      x           y           z     ipot  label      rleg      beta        eta
   -3.286700   -1.588480    0.000000   2 'O     '     3.6504   65.9747   23.0824
   -3.439150   -3.857720   -1.568000   2 'O     '     2.7625  133.5679  -53.5798
   -2.241950   -2.269250   -1.568000   1 'Pt    '     1.9891   27.1948   55.7681
    0.000000    0.000000    0.000000   0 'Pt    '     3.5545  147.7464  -17.3298
   146    3   8.000  index, nleg, degeneracy, r=  5.9872
      x           y           z     ipot  label      rleg      beta        eta
    0.000000   -4.538500    3.136000   1 'Pt    '     5.5166  160.3933    0.0000
    1.197200   -1.588480    0.000000   2 'O     '     4.4688   68.5351    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     1.9891  131.0716    0.0000
   147    3   8.000  index, nleg, degeneracy, r=  6.0220
      x           y           z     ipot  label      rleg      beta        eta
    3.439150   -0.680780    4.704000   2 'O     '     5.8668  167.5707    0.0000
    1.044750    0.680780    1.568000   2 'O     '     4.1739   39.0718    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.0034  153.3574    0.0000
   148    3   8.000  index, nleg, degeneracy, r=  6.0607
      x           y           z     ipot  label      rleg      beta        eta
    5.528650    0.680780   -1.568000   2 'O     '     5.7869  149.8440    0.0000
    3.439150   -0.680780   -1.568000   2 'O     '     2.4940   49.1953    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.8406  160.9606    0.0000
   149    3   8.000  index, nleg, degeneracy, r=  6.0779
